OSM_ID,Name,latitude,longitude,Amenity_Type,Cuisine,Price_Level_OSM,Website,Review_Text,Review_Sentiment_Score,Final_NLP_Rating
3197129275,Cà Phê Chum,10.7970127,106.6905511,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.71,0.7250000000000001
3198066291,Bánh Cuốn Tây Hồ,10.7998015,106.6849475,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.65,0.875
3198391758,Cơm Gà Tam Kỳ,10.7977045,106.689422,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.89,0.27499999999999997
3201016434,Cà Phê Phin,10.7990903,106.6885169,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.84,4.6
3201035457,Cà Phê Lộc Vừng,10.7968052,106.686666,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.68,0.7999999999999998
3203252200,Nhà Hàng Chay Lá Bồ Đề,10.7994051,106.6861389,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.84,0.4000000000000001
3213603433,Nhà Hàng Bonjour Resto,10.8042838,106.6895662,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.97,4.925
3213739749,Quán Ăn DimSum,10.7896434,106.7041204,restaurant,chinese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.95,4.875
3227623263,Quán Cơm Dân Chủ,10.7781609,106.6812448,restaurant,regional,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.86,0.35000000000000003
3227808476,Hana Buffet,10.7835575,106.6909915,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.82,0.4500000000000001
3227820391,Cà Phê Mylife,10.7769687,106.6980029,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.78,0.5499999999999999
3230868724,Nhà Hàng Hấp Thuỷ Nhiệt,10.8023909,106.6832919,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.68,4.2
3230881687,Cà Phê Sành Điệu,10.7772892,106.6830134,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.74,0.65
3235634694,Phở Hùng,10.7857396,106.6949916,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.78,4.45
3235653239,Highlands Coffee,10.7878843,106.6917863,cafe,coffee_shop;vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.81,4.525
3235657592,Cơm Tấm Cali,10.7882189,106.6916737,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.72,0.7000000000000001
3235660156,Nhà Hàng Món Huế,10.7890805,106.6905927,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.7,4.25
3235660157,Pizza Hut,10.7893229,106.6899973,restaurant,pizza,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.9,0.24999999999999994
3235666536,Trung Nguyên Coffee,10.7897734,106.6893777,cafe,coffee_shop;vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.6,1.0
3235666541,,10.7901897,106.6889271,cafe,ice_cream,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.66,4.15
3237434306,Cà Phê Sông Hương,10.7961513,106.6913175,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.76,4.4
3240763702,Cà Phê Trần,10.7647704,106.7015087,cafe,coffee_shop,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.73,0.675
3246108184,Cà Phê 33,10.7858593,106.6749946,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.88,4.699999999999999
3246513532,Nhà Hàng Portofino,10.776223,106.7048961,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.89,0.27499999999999997
3246513533,Nhà Hàng Xu,10.7769624,106.7044959,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.96,4.9
3247376711,The Coffee House,10.7992462,106.682678,cafe,coffee_shop;vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.63,0.925
3248010584,Nhà Hàng El Gaucho,10.7777314,106.7045057,restaurant,argentinian,,https://elgaucho.asia/,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.71,0.7250000000000001
3250177299,Phở 24,10.7745474,106.7046273,restaurant,vietnamese;noodle,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.62,0.95
3250473774,Nhà Hàng Hoa Tulip 1,10.7764352,106.6846545,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.82,0.4500000000000001
3257659065,Nhà Hàng Golden Elephant,10.7769534,106.704788,restaurant,thai,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.73,0.675
3257719599,Cà Phê Yes,10.792289,106.688214,cafe,regional,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.77,0.575
3350023231,Nhà Hàng StormP Saigon,10.7776676,106.7044489,restaurant,danish,,http://www.stormp.vn/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.97,4.925
3365758422,The Coffee Bean & Tea Leaf,10.7842255,106.7036949,cafe,coffee_shop,,https://www.coffeebean.com.vn/,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.9,4.75
3406085807,Nhà Hàng Ẩm Thực Việt Nam,10.766989,106.693433,restaurant,vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",1.0,5.0
3463000309,Quán Ngự Bình,10.7924466,106.6820018,restaurant,Các_món_ăn_Huế,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.68,0.7999999999999998
3473955573,Nhà Hàng Pundjab,10.7680371,106.6941696,restaurant,indian,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.96,4.9
3474053321,Nhà Hàng Koto,10.7830786,106.6969715,restaurant,vietnamese,,https://www.koto.com.au/about-koto/koto-enterprise/koto-saigon-restaurant,"Món ăn quá tệ, không đáng tiền chút nào.",-0.69,0.7750000000000001
3506699501,Bánh Xèo 46A,10.7896047,106.6912995,restaurant,vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.66,0.8499999999999999
3508216224,MIT rooftop bistro,10.7736594,106.7054779,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.67,4.175
3508226903,Nhà Hàng Pháp La Fourchette,10.7738554,106.7056571,restaurant,french,,http://www.lafourchettesg.com,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.8,4.5
3508231614,Nhà Hàng Temple Club,10.7732582,106.7017621,restaurant,vietnamese,,https://www.templeclub.com.vn/,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.74,4.35
3508233797,Nhà Hàn 3T Quán Nướng,10.7732808,106.7017957,restaurant,barbecue,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.84,4.6
3508237297,Nhà Hàng Hương Lài,10.77734,106.700248,restaurant,vietnamese,,http://huonglai2001saigon.com,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.97,4.925
3607000655,Bánh Khọt Cô Ba Vũng Tàu,10.7705632,106.6815986,restaurant,"Banh_xeo,_banh_khot",,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.87,4.675000000000001
3607020510,Nhà Hàng Vỹ Dạ,10.7749047,106.6980099,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.65,0.875
3641662433,Bánh Cuốn Hải Nam,10.7687389,106.6834665,restaurant,banh_cuon_(breakfast/lunch),,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.62,4.050000000000001
3641669041,Quán Chả Giò Cua Biển 94,10.7903516,106.6976096,restaurant,vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.64,0.8999999999999999
3641673395,Quán Cơm Tấm 390,10.7830862,106.6720457,restaurant,vietnamese,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.63,4.074999999999999
3641697177,Cơm Tấm Nguyễn Văn Cừ,10.7577795,106.6845222,restaurant,Broken_rice_pork_chop,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.79,4.475
3641699774,Cà Phê Mani,10.7972507,106.6872748,cafe,coffee_shop,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.67,4.175
3641715416,Bún Nước Chị Ba,10.7611535,106.6927466,restaurant,Vietnamese_vermicelli_grilled_pork,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.81,4.525
3654562875,Bánh Xèo Mười Xiềm,10.794319,106.6779976,restaurant,vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.89,4.7250000000000005
3704159195,Nhà Hàng Prem Bistro & Cafe,10.7752831,106.6894658,restaurant,,,https://www.prembistro.com/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.86,4.6499999999999995
3704159196,Nhà Hàng The Organic,10.7916099,106.693465,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.94,0.15000000000000013
3704159197,,10.7906521,106.6983394,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.97,4.925
3744246109,Nhà Hàng Chay Saigon 3,10.7763157,106.6866707,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.69,0.7750000000000001
3756711935,Nhà Hàng Basilico,10.7814055,106.7011626,restaurant,italian,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.81,4.525
3780395065,Nhà Hàng K-Pub Hoa Đào,10.7978087,106.687348,restaurant,nướng,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.68,0.7999999999999998
3809342864,Nhà Hàng The Sushi Bar 4,10.775935,106.6878807,restaurant,sushi,,http://sushibar-vn.com,"Món ăn quá tệ, không đáng tiền chút nào.",-0.67,0.825
3893466778,Nhà Hàng Thanh Thìn,10.7676305,106.7000487,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.87,4.675000000000001
3893467766,Nhà Hàng Chay Hương Sen,10.7691582,106.6912982,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.84,0.4000000000000001
3893467886,Cà Phê Bike,10.7801585,106.6796374,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.72,0.7000000000000001
3899274116,Nhà Hàng D'Green Salad Food Drink,10.769733,106.693061,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.85,4.625
3902968379,Nhà Hàng Chabad Vietnam,10.7892923,106.7014657,restaurant,schnitzel;_falafel,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.63,4.074999999999999
4010917249,Cà Phê Zoom,10.7669277,106.6941435,cafe,coffee_shop,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.81,0.47499999999999987
4010917250,Pizza Hut,10.7669066,106.6941815,restaurant,pizza,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.82,0.4500000000000001
4089342074,Pizza Hut,10.7807736,106.6982429,restaurant,pizza,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.92,0.1999999999999999
4089362511,Pizza Hut,10.7770084,106.6811613,restaurant,pizza,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.78,4.45
4089385463,Pizza Hut,10.7641929,106.6824701,restaurant,pizza,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.84,0.4000000000000001
4089419283,Pizza Hut,10.7953131,106.7095937,restaurant,pizza,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.71,0.7250000000000001
4104816331,Cà Phê Juicy,10.7859961,106.7008788,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.92,0.1999999999999999
4104884305,Cà Phê Passio,10.7856401,106.7009163,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.72,0.7000000000000001
4104884509,Cà Phê Stop,10.7857002,106.7005878,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.69,0.7750000000000001
4120750189,Nhà Hàng Saigon Green House,10.7724714,106.6958298,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.6,4.0
4132643492,Cà Phê MyLife,10.76423,106.6923359,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.96,0.10000000000000009
4133670092,Cà Phê Nguyễn Hoàng,10.7716515,106.695367,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.68,4.2
4134594889,Cà Phê Three O’clock,10.7553326,106.6818593,cafe,coffee_shop,,http://www.langfarmdalat.com,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.94,0.15000000000000013
4138523708,Nhà Hàng Asian Kitchen,10.7683337,106.6940202,restaurant,vietnamese;local;regional,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.73,0.675
4138542394,Nhà Hàng Sando's,10.7681633,106.6944511,restaurant,vietnamese;sandwich;regional;local,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.83,4.575
4144053489,Cà Phê Xe,10.7867661,106.6748547,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.94,4.85
4151397889,,10.7762035,106.6921817,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.84,0.4000000000000001
4151437404,Starbucks,10.7675184,106.6938961,cafe,coffee_shop,,https://www.starbucks.vn/,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.65,0.875
4157231191,Nhà Hàng Saigon Garden,10.7755232,106.702529,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.67,4.175
4158758194,Nhà Hàng Lamenda,10.7740352,106.6970177,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.72,4.3
4172485389,Tous les Jours,10.7740844,106.7005221,cafe,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.74,0.65
4183849494,Nhà Hàng Propaganda Saigon Bistro,10.778708,106.6980884,restaurant,sandwich,,http://www.propaganda.vn/,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.69,4.225
4212228891,Cà Phê Tiny's,10.7682783,106.6944886,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.76,4.4
4212531394,Nhà Hàng Hummus And Grill Lebanese,10.7684387,106.6942563,restaurant,middle_eastern,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.91,0.22499999999999992
4213285689,Nhà Hàng Cycloresto,10.7721513,106.6936449,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.75,4.375
4213319189,Quán Cơm Đo Đo,10.7698049,106.6867841,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.79,0.5249999999999999
4214872992,The Workshop Coffee,10.7734061,106.7055391,cafe,coffee_shop,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.65,4.125
4216846603,Nhà Hàng The Lunch Lady,10.7915811,106.7042222,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.99,0.025000000000000022
4219011589,Cà Phê Sorrento,10.778698,106.6746396,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.9,0.24999999999999994
4223032389,Nhà Hàng Trung Hoa Saigon 3,10.7746583,106.6886013,restaurant,chinese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.65,0.875
4237449489,Lạc Thảo Quán Bình Dân,10.751774,106.71409,restaurant,vietnamese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.66,0.8499999999999999
4242307089,Nhà Hàng The Elbow Room,10.771263,106.7024191,restaurant,american;pasta,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.87,4.675000000000001
4242307790,Cà Phê Trầm,10.7965646,106.6777741,cafe,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.62,4.050000000000001
4245717091,Nhà Hàng L'usine,10.7731015,106.6994604,restaurant,,,https://lusinespace.com/,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.66,0.8499999999999999
4246077218,Nhà Hàng My Bahn Mi,10.7794971,106.7005803,restaurant,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.84,0.4000000000000001
4248300589,Loving Hut,10.7894669,106.6953972,restaurant,international,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.71,0.7250000000000001
4248300590,Chả Cá Lã Vọng,10.773666,106.7025664,restaurant,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.83,4.575
4256038789,Cà Phê La Fenetre Soleil,10.7773999,106.7003456,cafe,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.91,0.22499999999999992
4267995190,Nhà Hàng Cà Phê Hồ Chí Minh,10.7696927,106.6977556,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.75,4.375
4269276790,Cà Phê Bookworm,10.7660753,106.6910914,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.62,4.050000000000001
4273287558,Quán Bếp Mẹ Ỉn,10.7738278,106.6980609,restaurant,vietnamese,,https://bepmein.com/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.84,4.6
4274832591,The Coffee House;Đá Muối Himalaya DamiLama,10.796404,106.690969,cafe,coffee_shop;vietnamese,,https://damilama.com/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.82,4.55
4274832592,The Coffee House,10.7932368,106.6959784,cafe,coffee_shop;vietnamese,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.62,0.95
4274858294,The Coffee House,10.778179,106.681205,cafe,coffee_shop;vietnamese,,https://www.thecoffeehouse.com/,"Thái độ nhân viên không tốt, không hài lòng.",-0.64,0.8999999999999999
4274875190,The Coffee House,10.7855259,106.6819458,cafe,coffee_shop;vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.75,0.625
4274875289,Trà sữa TenRen,10.7831114,106.6962575,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.6,1.0
4275134192,Nhà Hàng - Cafe Bookworm's,10.7663169,106.6913488,restaurant,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.69,4.225
4281614689,The Coffee House,10.7683299,106.6988431,cafe,coffee_shop;vietnamese,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.7,4.25
4292856296,,10.773525,106.70642,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.84,4.6
4310134635,Nhà Hàng Gogi,10.7977766,106.6892286,restaurant,grill,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.98,4.95
4335331201,Nhà Hàng Zìn Ký,10.7692725,106.6904171,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.78,0.5499999999999999
4340584790,Cà Phê A Đô,10.8024092,106.7115948,cafe,,,,"Món ăn quá tệ, không đáng tiền chút nào.",-0.88,0.3
4340906490,Nhà Hàng Nam Phạm,10.778681,106.6921566,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.94,4.85
4341360807,Nhà Hàng Cà Phê Fly Cupcake Garden,10.782195,106.6878302,restaurant,,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.76,4.4
4343920800,Highlands Coffee,10.7686126,106.6934334,cafe,coffee_shop;vietnamese,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.61,0.9750000000000001
4345414896,Nhà Hàng Red House,10.7727251,106.6791334,restaurant,vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.86,0.35000000000000003
4348139090,Sa Đéc Quán,10.7820043,106.6932163,restaurant,vietnamese,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.96,0.10000000000000009
4348630592,Nhà Hàng Chay Phi Nhung,10.7927744,106.6881528,restaurant,vietnamese,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.91,4.775
4349830999,Nhà Hàng Nướng Chilli,10.7607921,106.7045826,restaurant,,,,"Chờ đợi quá lâu, món ăn không như quảng cáo.",-0.95,0.1250000000000001
4349831001,Cà Phê Thức,10.7798626,106.6924403,cafe,,,,"Giá cả hợp lý, chắc chắn sẽ quay lại!",0.77,4.425
4349870002,Cà Phê Phúc An,10.7977515,106.688418,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.78,4.45
4352683291,Cà Phê Vừng Ơi,10.7815859,106.691294,cafe,,,,"Món ăn tuyệt vời, phục vụ nhanh chóng.",1.0,5.0
4355361090,Cửa Hàng Bún Bò Viên Vườn Chuối,10.7741459,106.6829523,restaurant,,,,"Thái độ nhân viên không tốt, không hài lòng.",-0.91,0.22499999999999992
4358645292,,10.7743456,106.7039054,cafe,,,https://www.caferunam.com/,"Món ăn tuyệt vời, phục vụ nhanh chóng.",0.79,4.475
4359968492,,10.7827928,106.6893759,restaurant,korean,,,"Không gian ấm cúng, trải nghiệm ẩm thực tuyệt hảo.",0.67,4.175
